potentialid,contract_city,contract_state,address,retailer_id,approval_date,expiry_date,cf_pot_nganh_hang,House_number,Street,Ward,District,City,progress,cleaned_street
35841773,hồ chí minh,quận 1,"48/11/16 lưu chí hiếu, phường thắng nhất, thành phố vũng tàu",1150234,2021-10-30,2022-11-27,15,,Hẻm 48/11 Lưu Chí Hiếu,Phường Thắng Nhất,Vũng Tàu,Bà Rịa-Vũng Tàu,True,Đường Lưu Chí Hiếu
20983629,hồ chí minh,quận 1,"39 phó đức chính, phường nguyễn thái bình, quận 1, thành phố hồ chí minh",852725,2021-01-14,2022-01-15,73,39,Đường Phó Đức Chính,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Phó Đức Chính
56247354,hồ chí minh,quận 1,"54 trần quý khoách, phường tân định, quận 1, hồ chí minh",500377605,2023-11-30,2024-11-29,Cà phê,54,Đường Trần Quý Khoách,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quý Khoách
10589399,hồ chí minh,quận 1,"99/96e hồ tùng mậu, phường bến nghé, quận 01, thành phố hồ chí minh",604071,2019-12-31,2022-01-10,61,,Đường Hồ Tùng Mậu,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Hồ Tùng Mậu
57301337,hồ chí minh,quận 1,"22 tỉnh lộ 7, ấp bình hạ đông, xã thái mỹ, huyện củ chi, thành phố hồ chí minh",500410093,2023-12-18,2024-12-13,Quán ăn,,Tỉnh Lộ 7,Xã Thái Mỹ,Huyện Củ Chi,Hồ Chí Minh,True,Đường Tỉnh Lộ 7
11302832,hồ chí minh,quận 1,"102 đường số 2 , trường thọ, thủ đức",1487257,2022-09-30,2024-11-30,71,102,Đường Số 2,Phường Trường Thọ,Thủ Đức,Hồ Chí Minh,True,Đường Số 2
1119509,hồ chí minh,quận 1,171 calmette p. nguyễn thái bình q.1,150340,,2023-04-13,3949,171,Đường Calmette,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Calmette
52055260,hồ chí minh,quận 1,"12bis nguyễn huệ, phường bến nghé, quận 1, tp.hcm",500277313,2023-07-25,2025-07-30,Quán ăn,12BIS,Đường Nguyễn Huệ,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Huệ
55939841,hồ chí minh,quận 1,"tổ 9, ấp 3a, minh hưng, chơn thành, bình phước",500367699,2023-10-31,2024-11-30,63,,,Xã Minh Hưng,Huyện Chơn Thành,Bình Phước,True,
55947544,hồ chí minh,quận 1,"trường thành b,trường khánh, long phú, sóc trăng",500367813,2023-10-31,2026-10-30,61,,Cầu Trường Khánh,Xã Trường Khánh,Huyện Long Phú,Sóc Trăng,True,Đường Cầu Trường Khánh
51515140,hồ chí minh,quận 1,378 võ văn kiệt,500253601,2023-06-26,2024-06-25,Quán ăn,378,Đường Võ Văn Kiệt,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Võ Văn Kiệt
40375974,hồ chí minh,quận 1,"9/31 phạm văn hai, p1,quận tân bình",1341825,2022-05-25,2023-05-25,15,9/1,Đường Phạm Văn Hai,Phường 1,Quận Tân Bình,Hồ Chí Minh,True,Đường Phạm Văn Hai
44042258,hồ chí minh,quận 1,"thôn r'chai 3, phú hội, đức trọng , lâm đồng",500308021,2023-08-26,2024-09-05,77,,,Xã Phú Hội,Huyện Đức Trọng,Lâm Đồng,True,
10548679,hồ chí minh,quận 1,"tầng 1, tâng trệt, 21-23 hồ tùng mậu. p nguyễn thái bình, q.1 - hcm",633146,2020-03-11,2025-03-07,3949,21-23,Đường Hồ Tùng Mậu,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Hồ Tùng Mậu
44931415,hồ chí minh,quận 1,"tầng 10, tòa nhà pax sky, 51 nguyễn cư trinh, phường nguyễn cư trinh, quận 1, thành phố hồ chí minh, việt nam",500018511,2022-12-14,2025-05-09,67,51,Đường Nguyễn Cư Trinh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cư Trinh
11723497,hồ chí minh,quận 1,"42/14b tôn thất thiệp, phường bến nghé, quận 1, tphcm",773727,2020-09-22,2024-09-28,77,,Hẻm 42 Đường Tôn Thất Thiệp,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Tôn Thất Thiệp
4358875,hồ chí minh,quận 1,"60/01 tôn thất tùng, phường bến thành, quận 1, tp.hcm",332121,2018-10-30,2022-01-19,15,60/1,Đường Tôn Thất Tùng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Tôn Thất Tùng
46581364,hồ chí minh,quận 1,"định mỹ, định môn, thời lai, cần thơ",500231237,2023-06-05,2024-05-30,63,,Cầu Định Môn 3,Xã Định Môn,Huyện Thới Lai,Cần Thơ,True,Đường Cầu Định Môn 3
42599094,hồ chí minh,quận 1,49/7 lương văn can phường 2 tp vũng tàu tỉnh bà rịa,500064311,2022-12-09,2024-06-25,77,49/7,Hẻm 49 Lương Văn Can,Phường 2,Vũng Tàu,Bà Rịa-Vũng Tàu,True,Đường Lương Văn Can
64891,hồ chí minh,quận 1,"13 lưu văn lang, phường bến thành, quận 1, tp. hồ chí minh",31245,,2016-09-01,77,13,Đường Lưu Văn Lang,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lưu Văn Lang
45993316,hồ chí minh,quận 1,"b01.03 chung cư sunrise riverside, nguyễn hữu thọ, phước kiển, nhà bè . hcm",500067611,2022-12-13,2023-12-10,3949,,,Xã Phước Kiển,Huyện Nhà Bè,Hồ Chí Minh,True,
180356,hồ chí minh,quận 1,164c võ thị sáu,46157,,2025-05-15,15,164C,Đường Võ Thị Sáu,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Võ Thị Sáu
11122825,hồ chí minh,quận 1,"214/19/10 nguyễn văn nguyễn, phường tân định, quận 1",620955,2020-02-18,2024-04-22,77,214/19/10,Hẻm 214 Nguyễn Văn Nguyễn,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Nguyễn
497187,hồ chí minh,quận 1,"44 nguyễn cư trinh, phường phạm ngũ lão, quận 1, thành phố hồ chí minh",104528,,2026-11-01,77,,Đường Nguyễn Cư Trinh,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cư Trinh
28275441,hồ chí minh,quận 1,"66 lý tự trọng, phường bến nghé, quận 1, tp. hồ chí minh",933099,2021-05-25,2023-10-20,77,,Lý Tự Trọng,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lý Tự Trọng
52140958,hồ chí minh,quận 1,"số 67 nguyễn trãi, phường bến thành, quận 1, thành phố hồ chí minh, việt nam",200042259,2023-07-20,2024-07-26,Massage,67,Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
51575940,hồ chí minh,quận 1,"181b nguyễn cư trinh, phường nguyễn cư trinh, quận 1, tp. hcm",500254693,2023-06-25,2024-06-23,Nhà hàng,160,Đường Nguyễn Văn Cừ,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Cừ
48763109,hồ chí minh,quận 1,"176 lê duẫn, phường mỹ phú, thành phố cao lãnh, tỉnh đồng tháp, việt nam",500168823,2023-03-25,2025-03-25,Thiết bị y tế,183,Đường Lê Duẩn,Phường Mỹ Phú,Cao Lãnh,Đồng Tháp,True,Đường Lê Duẩn
51387025,hồ chí minh,quận 1,"190 lê thánh tôn, bến thành, q.1, tphcm",500252383,2023-06-24,2025-06-21,Nhà hàng,190,Đường Lê Thánh Tôn,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Thánh Tôn
13434145,hồ chí minh,quận 1,"81/6 nguyễn văn giai, phường đa kao, quận 1, tp hồ chí minh",702841,2020-06-25,2021-06-27,11957,81/5,Hẻm 81 Nguyễn Văn Giai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Giai
56777365,hồ chí minh,quận 1,"220/158/3 lê văn, sỹ, phường 14, quận 3, tp. hồ chí minh",500396687,2023-11-30,2024-12-30,Cà phê,220/158/10,Hẻm 220/158 Lê Văn Sỹ,Phường 14,Quận 3,Hồ Chí Minh,True,Đường Lê Văn Sỹ
27930368,hồ chí minh,quận 1,"93 trần quang khải, phường tân định, quận 1, tp. hcm",928611,2021-04-28,2023-07-05,3949,93,Đường Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
7518850,hồ chí minh,quận 1,"số 4 phạm ngọc thạch, bến nghé, quận 1 , thành phố: hồ chí minh",477768,2019-06-30,2020-06-28,3949,4,Đường Phạm Ngọc Thạch,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Phạm Ngọc Thạch
356374,hồ chí minh,quận 1,62/4 tôn thất thiệp phường bến nghé quận 1,87983,,2024-07-04,65,,Đường Tôn Thất Thiệp,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Tôn Thất Thiệp
11001767,hồ chí minh,quận 1,"85 calmette, phường nguyễn thái bình, quận 1, thành phố hồ chí minh",623435,2020-03-01,2021-05-28,65,85,Đường Calmette,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Calmette
5875431,hồ chí minh,quận 1,"117/21 cốnh quỳnh 
phường nguyễn cư chinh ,quận 1 ,thành phố hồ chí minh",655531,2020-04-14,2024-04-13,77,,Đường Cống Quỳnh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Cống Quỳnh
18944175,hồ chí minh,quận 1,"lầu 1, 24 đặng thị nhu ,quận 1",705830,2020-12-03,2021-12-02,77,24,Đường Đặng Thị Nhu,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Đặng Thị Nhu
57351924,hồ chí minh,quận 1,"pasteur phường nguyễn thái bình, q1, hcm",200055926,2023-12-21,2025-02-19,Khách sạn 4-5*,,Hẻm 1 Pasteur,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Pasteur
45677888,hồ chí minh,quận 1,"b1-4 hẻm 9, lý văn phức, tân định, quận 1, hcm",500379561,2023-11-16,2025-12-09,77,4,Đường Lý Văn Phức,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Lý Văn Phức
5417831,hồ chí minh,quận 1,"32 nguyễn văn nguyễn, phường tân định, quận 1, tp. hồ chí minh",381028,2019-01-16,2020-01-20,65,32,Đường Nguyễn Văn Nguyễn,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Nguyễn
1204880,hồ chí minh,quận 1,"34 đường đặng thị nhu, phường nguyễn thái bình, quận 1, thành phố hồ chí minh",249517,2018-01-29,2020-04-26,77,34,Đường Đặng Thị Nhu,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Đặng Thị Nhu
55288594,hồ chí minh,quận 1,"864/12 cmt8, k5, chánh nghĩa, tp tdm, bình dương",200050596,2023-10-17,2024-10-29,Thẩm mỹ viện & Spa,,Đại Lộ Bình Dương,Phường Chánh Nghĩa,Thủ Dầu Một,Bình Dương,True,Đường Đại Lộ Bình Dương
8260784,hồ chí minh,quận 1,"342/14 võ văn kiệt, phường cô giang, quận 1, tphcm",509793,2019-08-17,2027-02-15,77,,Đường Võ Văn Kiệt,Phường Cô Giang,Quận 1,Hồ Chí Minh,True,Đường Võ Văn Kiệt
1892533,hồ chí minh,quận 1,"21/15 nguyễn văn cừ, phường 1, quận 5",151658,,2024-08-16,65,21/10A,Hẻm 21 Nguyễn Văn Cừ,Phường 1,Quận 5,Hồ Chí Minh,True,Đường Nguyễn Văn Cừ
11674193,hồ chí minh,quận 1,"106e pasteur, p. bến thành, quận 1",654185,2020-03-25,2024-03-26,3949,106E,Đường Pasteur,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Pasteur
4710402,hồ chí minh,quận 1,"8/14 lê thánh tôn, p. bến nghé, quận 1, hồ chí minh",836089,2020-12-29,2023-06-28,77,,Lê Thánh Tôn,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Thánh Tôn
9387270,hồ chí minh,quận 1,"115 hai bà trưng, bến nghé, quận 1, hồ chí minh",556772,2019-10-31,2022-05-01,3949,115,Đường Hai Bà Trưng,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Hai Bà Trưng
7987395,hồ chí minh,quận 1,"11962 steele way garden grove, ca",496630,2019-07-30,2027-07-29,15,11962,Steele Way,,Garden Grove,Orange,True,Đường Steele Way
42948061,hồ chí minh,quận 1,35-37 camlmet quận 1 tphcm,1461640,2022-09-15,2025-03-25,65,,,,,,True,
54182225,hồ chí minh,quận 1,243-ấp ninh hưng 2-xã chà là-huyện dương minh châu-tây ninh,500332276,2023-09-27,2025-09-25,65,,,Xã Chà Là,Huyện Dương Minh Châu,Tây Ninh,True,
323121,hồ chí minh,quận 1,"84/1 nguyễn thái bình, p. nguyễn thái bình, q1, tp hcm",84453,,2018-01-10,73,84/1,Hẻm 84 Nguyễn Thái Bình,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thái Bình
17011298,hồ chí minh,quận 1,"tầng 1, tâng trệt, 21-23 hồ tùng mậu. p nguyễn thái bình, q.1 - hcm",786971,2020-10-22,2021-10-28,3949,21-23,Đường Hồ Tùng Mậu,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Hồ Tùng Mậu
4445838,hồ chí minh,quận 1,"số 57 đường nguyễn bỉnh khiêm, phường đa kao , quận 1, thành phố hồ chí minh",547247,2019-10-20,2022-10-19,19,57,Đường Nguyễn Bỉnh Khiêm,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Bỉnh Khiêm
12541611,hồ chí minh,quận 1,"52 đông du, phường bến nghé, quận 1, tp.hcm",695304,2020-06-08,2021-06-05,61,52,Đường Đông Du,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Đông Du
56732521,hồ chí minh,quận 1,"54 cô giang , p.cô giang , q.1 , hcm",500390556,2023-11-23,2024-12-30,Quán ăn,54,Đường Cô Giang,Phường Cô Giang,Quận 1,Hồ Chí Minh,True,Đường Cô Giang
13569354,hồ chí minh,quận 1,"265/5 phạm ngủ lão, phường phạm ngủ lão, quận 1, tp.hcm",707399,2020-06-25,2021-07-01,3949,265/5,Hẻm 265 Phạm Ngũ Lão,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Phạm Ngũ Lão
47286225,hồ chí minh,quận 1,"594 hoàng diệu, quận hải châu, đà nẵng",200029099,2023-02-21,2025-07-17,63,598,Đường Hoàng Diệu,Phường Hòa Thuận Đông,Quận Hải Châu,Đà Nẵng,True,Đường Hoàng Diệu
52819670,hồ chí minh,quận 1,"414 , tỉnh lộ 941 , cần đăng , châu thành , an giang",500312196,2023-08-26,2024-08-25,Nhà hàng,,Tỉnh Lộ 941,Xã Cần Đăng,Huyện Châu Thành,An Giang,True,Đường Tỉnh Lộ 941
43822571,hồ chí minh,quận 1,trần hưng đạo - nguyễn cư trinh - quận 1 - tphcm,500047487,2022-11-30,2025-02-27,Thú cưng,,Đường Trần Hưng Đạo,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Trần Hưng Đạo
55741912,hồ chí minh,quận 1,"137/83 âu dương lân, phường 2, quận 8, hồ chí minh",200051427,2023-10-25,2024-10-29,Thẩm mỹ viện & Spa,137/82,Hẻm 137 Âu Dương Lân,Phường 2,Quận 8,Hồ Chí Minh,True,Đường Âu Dương Lân
179980,hồ chí minh,quận 1,"309 tôn thất thuyết,p1,q4",55658,,2017-09-01,15,309,Đường Tôn Thất Thuyết,Phường 1,Quận 4,Hồ Chí Minh,True,Đường Tôn Thất Thuyết
16119788,hồ chí minh,quận 1,"147 hoàng sa, phường tân định, quận 1, hcm",785140,2020-10-06,2020-10-20,3949,147,Đường Hoàng Sa,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Hoàng Sa
53325597,hồ chí minh,quận 1,"879 tân kỳ tân quý, bình hưng hòa a, hồ chí minh",500308602,2023-08-25,2025-08-31,77,879,Đường Tân Kỳ Tân Quý,Phường Bình Hưng Hòa,Quận Bình Tân,Hồ Chí Minh,True,Đường Tân Kỳ Tân Quý
29329111,hồ chí minh,quận 1,"147 đường số 5 , bình an, quận 2, thủ đức.",947959,2021-05-25,2024-11-04,77,147,Đường Số 5,Phường An Phú,Thủ Đức,Hồ Chí Minh,True,Đường Số 5
45691605,hồ chí minh,quận 1,"9/7 lý văn phức, phường tân định, quận 1, tphcm",500055554,2022-11-30,2024-11-30,75,9/7,Hẻm 9 Đường Lý Văn Phức,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Lý Văn Phức
36385586,hồ chí minh,quận 1,"31 mạc đĩnh chi, phường đa kao, quận 1, tp hcm",1218644,2021-12-29,2024-04-08,77,31,Đường Mạc Đĩnh Chi,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Mạc Đĩnh Chi
484247,hồ chí minh,quận 1,189a nhà a2 cống quỳnh quận 1,102951,,2020-10-01,77,189A,Đường Cống Quỳnh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Cống Quỳnh
43730225,hồ chí minh,quận 1,"lầu 1, 39 lý tự trọng, phường bến nghé, quận 1, thành phố hồ chí minh, việt nam",1486841,2022-09-30,2024-12-23,3949,39,Đường Lý Tự Trọng,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lý Tự Trọng
56246209,hồ chí minh,quận 1,"2/12 bàu bàng, phường 13, quận tân bình",500381546,2023-11-16,2025-02-15,61,2/1,Đường Bàu Bàng,Phường 13,Quận Tân Bình,Hồ Chí Minh,True,Đường Bàu Bàng
26523862,hồ chí minh,quận 1,"hẻm 161b, lạc long quân, phường 3, quận 11, thành phố hồ chí minh",500274788,2023-07-26,2025-07-18,77,,Hẻm 161B/81 Lạc Long Quân,Phường 3,Quận 11,Hồ Chí Minh,True,Hẻm 161B/81 Lạc Long Quân
52392959,hồ chí minh,quận 1,"330 hoàng hữu nam, tp thủ đức, hồ chí minh",500280425,2023-07-24,2025-07-21,67,330,Đường Hoàng Hữu Nam,Phường Tân Phú,Thủ Đức,Hồ Chí Minh,True,Đường Hoàng Hữu Nam
54303909,hồ chí minh,quận 1,"đt747, hội nghĩa, tân uyên, bình dương",500335637,2023-09-27,2024-09-25,63,,Đường DT747,Phường Hội Nghĩa,Thị Xã Tân Uyên,Bình Dương,True,Đường DT747
7515483,hồ chí minh,quận 1,"68/7 trần quang khải, p.tân định, q.1, tphcm",479098,2019-07-10,2021-07-10,77,68/7,Hẻm 68 Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
44233158,hồ chí minh,quận 1,"18a/6 nguyễn thị minh khai, dakao, quận 1, hồ chí minh",1511243,2022-10-25,2025-04-20,61,18A/3A/4,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
42688769,hồ chí minh,quận 1,"74 huỳnh khương ninh, phường đa kao, quận 1, thành phố hồ chí minh",200016726,2022-08-30,2024-11-25,63922,56,Đường Huỳnh Khương Ninh,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Huỳnh Khương Ninh
261827,hồ chí minh,quận 1,28 nguyễn thái học p cầu ông lãnh q1,74106,,2017-11-20,63,28,Đường Nguyễn Thái Học,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thái Học
18514905,hồ chí minh,quận 1,"2a nguyễn thị minh khai, dakao, q1, tphcm",877131,2021-02-22,2024-02-28,15,2A,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
7742692,hồ chí minh,quận 1,"35/1 trần đình xu, phường cầu kho , quận 1 , tphcm",1139477,2021-11-04,2024-01-02,63,35/1,Hẻm 35 Trần Đình Xu,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Trần Đình Xu
1205674,hồ chí minh,quận 1,"lầu 2 63 đông du, q1, tp hcm",163423,,2024-05-11,77,,,,,,True,
506009,hồ chí minh,quận 1,"37a nguyễn đình chiểu, phường đa kao, quận 1, tp hồ chí minh",315186,2018-08-31,2023-08-25,11957,37A,Đường Nguyễn Đình Chiểu,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Đình Chiểu
50757856,hồ chí minh,quận 1,"280/41 bùi hữu nghĩa, phường 2, bình thạnh, tp.hcm",500232927,2023-06-02,2024-05-31,Cà phê,280/39,Đường Bùi Hữu Nghĩa,Phường 2,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Bùi Hữu Nghĩa
29815429,hồ chí minh,quận 1,"311 phạm ngũ lão , phường : phạm ngũ lão , quận 1 , tp.hcm",957829,2021-06-22,2022-08-18,3472,311,Đường Phạm Ngũ Lão,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Phạm Ngũ Lão
45108115,hồ chí minh,quận 1,"93/620 nguyễn kiệm ,p3, gò vấp,hcm",500023688,2022-11-17,2025-05-14,9,,Đường Nguyễn Kiệm,Phường 3,Quận Gò Vấp,Hồ Chí Minh,True,Đường Nguyễn Kiệm
